Seller ID, Buyer ID, Amount
69847,107559,9
133749,107561,31
86318,108020,8
57586,108130,5
217252,108552,5
4935,109339,176
53712,109339,10
68808,109339,23
140637,109339,15
242192,109339,35
27850,107234,6
10882,107480,18
72196,107489,6
234472,108015,6
87317,108526,21
6722,108579,12
50777,108579,11
59584,109051,5
109414,109339,13
707,109414,71
29282,109414,10
216662,109420,97
112039,109426,54
14136,109427,8
42642,109427,128
50402,109545,20
63361,109545,10
78121,109545,87
145731,109545,49
159060,109576,119
7199,110278,37
19976,110369,8
20433,110815,30
87317,111202,22
123596,111202,5
2072,111224,45
3341,111224,5
29991,111224,106
123020,111224,8
61691,111245,191
91887,111245,44
95598,111264,45
234818,111327,7
22412,112039,67
46107,112064,29
121828,112123,14
13548,112164,38
149305,112164,7
40730,112355,33
182498,112374,23
29144,112540,16
103243,112760,5
76733,112804,17
183573,112848,10
15503,113193,6
50777,113344,5
20899,113388,11
7164,113450,19
99984,113550,223
17476,113579,7
99489,113966,32
133943,114033,6
43761,114038,28
98653,114370,5
198558,114370,12
129231,114627,22
600,114817,272
36449,114817,62
83103,114868,5
91989,114876,20
6941,115828,28
18216,115828,24
96616,115828,41
111245,115828,30
146085,115893,5
95234,116100,7
83107,116167,13
35604,116234,23
13513,116361,36
225267,116639,9
176599,116749,6
226821,116874,9
19886,116970,7
25674,117167,78
185898,117235,187
63361,117348,35
138501,117386,16
2134,117484,1497
17506,117484,102
29144,117484,15
55716,117484,9
56462,117584,10
109545,117584,21
11049,117677,18
158367,117808,7
12647,118221,19
25663,118726,19
77199,119087,38
159101,119087,46
207117,119223,6
188852,119300,13
91887,119486,51
96705,119496,6
53131,119550,9
174745,119656,13
246852,120065,27
55716,120377,1986
16721,120380,200
98027,120739,14
207591,121071,12
150341,121250,7
220971,121250,6
97185,121305,7
162389,121319,6
145150,121375,17
147435,121741,5
56667,121831,816
15159,122018,5
22412,122050,13
19240,122302,71
61339,122518,21
72196,122580,18
41292,122784,13
141987,123120,11
109545,123268,7
123596,123268,45
22214,123395,5
231171,123395,6
232862,123409,15
95344,123465,5
170476,123560,32
2090,123596,1447
112073,123871,5
50031,123940,6
159173,123995,400
40411,124138,172
50777,124138,20
91887,124715,9
18216,124788,125
134028,124788,8
12684,124999,334
119804,125140,9
47004,125211,11
7199,125352,390
165922,125386,29
18146,125435,9
109427,125435,5
154914,125441,6
40411,125542,6
36186,125691,8
11957,125789,21
81083,125908,5
40411,126044,193
128428,126212,19
215672,126368,5
222926,75259,11
223651,75283,26
105047,75524,5
20718,75683,193
70498,76220,8
90461,76220,46
209432,76220,5
76068,76614,9
205809,76631,6
165922,76646,15
49746,76730,25
109346,76730,18
29189,76764,12
223440,76764,9
109339,77183,51
133749,77199,17
109414,77279,6
137230,77492,31
166360,77492,16
179254,77494,104
76394,77558,10
122308,77580,23
116524,77902,15
139506,77956,14
4678,78141,21
43810,78708,32
170476,78862,110
70652,78959,80
70652,78960,186
96146,78960,42
17476,79562,54
158264,79950,26
194960,79950,64
234658,79963,37
11957,80056,67
33068,80197,6
238700,80784,5
187718,81471,6
47004,81502,51
47030,81634,597
35604,81667,17
59106,81931,56
89470,81978,51
60212,82026,7
24966,82167,94
48502,82167,9
86683,82167,166
119087,82167,66
123120,82167,13
248787,82167,252
90391,82486,40
19417,82903,204
164346,82903,32
8441,83103,9
15503,83103,33
66951,83219,14
135664,83267,13
57661,83529,19
95598,83529,22
7199,83711,17
212246,83711,64
69794,83756,9
12647,83955,36
236725,84003,14
43596,84419,6
171094,84525,15
158543,85048,11
5418,85053,9
20718,85108,18
239403,85283,7
50777,85291,6
109416,85291,2157
2072,85545,9
21544,85559,8
59106,85588,12
26444,85694,10
15498,85738,7
43596,85940,87
109416,85940,654
19476,86038,120
57596,86038,53
195725,86347,7
19417,86412,116
65158,86412,76
67328,86573,39
126885,86681,42
2070,86807,13
16128,86891,5
117369,86891,7
109822,87191,503
115823,87632,6
257281,88058,6
86591,88128,7
87317,88128,6
210575,88276,20
3442,88445,6
56462,88480,237
96340,88480,25
117584,88480,17
83219,88588,6
226821,88873,5
52725,88880,13
95077,88880,16
25595,88889,6
61691,89008,29
200839,89044,28
31713,89158,24
163997,89250,14
40411,89470,199
104596,89470,28
122622,89470,18
154435,89618,47
131834,89901,5
29144,89952,111
2975,90090,103
219108,90254,26
172620,90289,10
47004,90391,1839
35086,90461,254
197000,90461,5
109414,90482,115
99489,90779,10
150561,90832,22
187482,90969,12
24261,91114,525
85651,91280,29
122784,91584,21
24369,91689,10
128722,91702,11
25663,91845,10
47030,91845,6
95077,91873,17
75125,92047,6
45649,92157,6
209845,92157,15
10491,92492,43
6729,92657,5
145731,93142,24
160811,93375,5
42642,93527,9
201957,93527,9
16567,93816,6
18216,93962,23
59382,94131,5
137023,94131,45
111245,170938,18
52857,171036,10
149464,171061,5
29144,171274,26
40411,171479,6
163591,172549,11
45649,173215,14
220066,173247,13
41981,173642,8
81083,174670,37
147421,174917,26
69700,175297,7
27850,175780,27
91887,176284,6
170055,176482,21
207818,177369,5
67101,177719,114
112852,177838,7
6941,177941,79
111245,177941,11
163997,178461,5
124547,178930,5
15503,179134,24
15869,179437,11
67101,179437,219
27000,179482,18
119087,179636,16
42882,179953,9
38899,180479,5
25646,180628,16
148354,181145,101
52725,181334,16
81978,181393,14
103985,181455,5
147131,181455,8
78121,181835,26
129008,181897,47
152327,181921,6
57661,181931,37
198558,182064,15
40411,182106,6
26501,182161,5
38914,182205,12
75553,182205,40
86502,182665,8
165454,182697,5
82486,182829,16
107175,182829,26
45657,183016,7
126723,183573,44
81773,183831,7
170476,183852,30
231171,183852,21
232164,184020,5
206754,184123,24
90391,184346,19
32216,184677,5
87769,184714,68
123940,184792,44
125386,184792,47
19976,184934,25
37619,185866,17
26501,185905,43
1193,186146,37
50807,186595,6
179636,186595,44
91702,187174,101
88954,187208,146
231171,188082,12
158238,188730,17
131272,188834,120
116874,189475,22
39445,189839,9
6941,189841,41
38794,190352,10
95598,190624,49
124403,190624,31
164501,190763,8
9127,190855,7
166644,190913,20
88954,190987,6
16721,191682,332
123596,191682,34
201048,192226,55
45649,192249,30
2132,192324,11
50425,192376,5
109414,192478,7
15869,192656,51
3291,193281,9
199224,193876,8
15869,194077,6
90461,195049,6
143888,195214,12
15503,195345,24
29189,195908,54
83219,196131,154
45154,196277,12
19976,196733,24
136156,196740,35
81634,197004,5
40411,197082,6
13722,197741,9
29189,197847,90
66035,198036,29
254950,198169,96
128428,198170,6
15498,198197,27
145731,198917,10
52857,199098,19
87317,199098,318
222737,199129,6
45649,200273,18
5748,200392,7
69847,200686,35
128428,200842,15
201261,201048,111
47004,201478,6
112822,201727,5
46107,201882,17
15503,202062,5
11382,202522,21
707,202845,6
12647,202845,6
91845,202975,10
207818,203642,6
126620,204030,43
35950,204391,55
87317,205067,13
16259,205249,6
91280,205931,23
19976,206693,652
74456,206714,14
8441,207759,12
51632,207759,34
59106,207759,35
53502,207891,6
101987,208076,5
187488,208076,42
173531,208207,139
12520,209020,45
129008,209355,14
15869,209418,42
8441,209432,17
19240,209432,71
153054,97420,44
97862,97422,45
45154,97659,28
67266,97727,429
33068,97846,21
45304,97846,6
47030,97862,19
68342,97862,9
121375,97862,47
84242,97972,7
7055,98648,9
114627,98648,46
87317,99075,324
26444,99132,766
183342,99267,5
2070,99374,7
45154,99998,115
232862,100369,13
125762,100912,38
79963,100927,6
142370,101065,10
194922,101354,6
26409,101418,23
55716,101582,69
12647,101737,11
31713,102042,23
99685,102125,21
19976,102155,31
2070,102182,14
42072,102355,34
72455,103040,7
145650,103175,38
128428,103243,17
171022,103982,5
91280,104052,76
4935,104463,22
46107,104501,17
12640,105080,25
108552,105092,8
4942,105112,6
124045,105466,6
35086,105971,79
142370,107046,8
19487,107120,86
155609,108015,6
109416,108020,100
15869,108192,45
90090,108886,19
145150,108916,10
114713,109414,326
158238,109414,210
43761,109416,24
50762,109416,107
63361,109416,18
164407,109426,160
8360,109427,6
25663,109427,10
11049,109545,29
15503,109545,75
19487,109545,14
222737,109867,18
40342,110233,9
43798,111245,6
105971,111245,12
15503,111264,57
112086,111630,5
145150,112073,7
16259,112229,9
180218,112374,11
98653,113109,73
241842,113161,11
102947,113205,5
124788,113318,14
79963,113341,8
121484,113372,27
69794,113391,12
137993,113518,20
112123,113544,16
21792,113550,9
206754,113550,5
10501,113584,64
26444,113589,39
83103,113589,50
165043,113589,9
15200,113895,35
99031,114002,12
50764,114038,36
105457,114370,18
99559,114648,14
109545,114817,13
89952,114853,14
10423,115241,6
52725,115386,12
46107,115882,7
125206,115904,5
117584,116008,7
15869,116012,61
114928,116167,5
83256,116186,12
15503,116361,40
190029,116361,7
189724,116714,78
13513,116971,14
97846,117107,6
55707,117205,9
160821,117386,7
19487,117484,155
49189,117484,22
29168,117584,5
83103,117584,754
90461,117584,301
220971,117584,6
25499,117635,5
115171,118213,7
135112,118507,5
229202,118755,16
185866,119030,97
98648,119087,307
131102,119144,5
29282,119300,12
9058,119382,452
152327,119486,5
160811,119678,9
117606,119804,8
146085,120048,10
209020,120463,10
184792,120638,5
10423,120993,128
184693,121071,12
234662,121071,5
46107,121227,40
149945,121227,15
50763,121461,8
46107,121498,19
96336,121672,29
99559,122018,60
231171,122049,9
43761,122302,192
106114,122302,12
149523,122302,6
183831,122446,54
231171,122534,6
111245,122603,29
89470,122656,33
13548,123020,604
26501,90093,49
47030,90391,396
68808,90391,21
128428,90422,14
85291,90461,44
88128,90461,5
94702,90461,379
167254,90493,73
109416,90803,38
67879,91195,5
126885,91414,36
128428,91459,24
77242,91479,16
80056,91584,6
186456,91610,8
2751,91689,150
9902,91832,13
93835,92935,7
20342,93166,15
6729,93225,6
123940,93225,203
134857,93714,11
31755,93835,36
104528,93835,6
15503,93917,13
220971,93917,10
162854,93975,8
210031,94198,17
75125,94301,8
95220,94471,9
94702,94492,5
122414,94612,23
155785,94612,8
19976,95002,268
131102,95077,7
223435,95942,100
19240,95954,17
50777,95954,35
142370,96152,11
20311,96317,28
20433,96317,17
59106,96317,220
93962,96317,57
99233,96340,19
29991,96374,56
35615,96534,6
161653,96596,11
108045,96715,7
61616,96769,10
21229,96940,7
600,96977,12
81932,96985,16
97082,97000,9
241842,97000,10
206693,97185,5
52725,97287,41
117584,97573,16
83775,97727,13
80197,97819,8
15503,97862,242
19487,97862,86
45304,97862,58
50789,97862,8
33068,97999,9
223435,97999,59
137738,98648,79
5628,98684,12
11141,99075,17
34628,99075,11
96616,99075,21
109545,99075,5
123596,99075,152
164267,99075,27
27000,99499,22
53400,99992,12
57518,100100,46
52454,100201,24
15503,100470,21
50243,100484,18
37989,100813,13
100484,100912,89
52725,100995,31
105466,101004,16
158108,101081,5
37989,101098,6
128428,101169,13
137476,101198,13
142370,101582,7
15869,102041,93
19240,102041,98
14429,102042,23
15869,102042,377
19487,102042,88
158238,102042,16
207414,102042,28
10491,102069,39
105027,102069,13
15503,102355,12
128428,102355,37
94702,102879,34
97972,102931,67
3771,102947,95
36449,103040,32
15503,103042,5
19487,103127,149
72525,103127,5
75125,103962,88
72196,104020,9
83108,104020,7
50917,104501,5
237431,104531,32
61618,104580,9
149537,104580,57
198558,105172,21
87576,105501,5
29168,105503,106
43761,105971,12
55536,106114,54
17476,106115,6
89492,106279,14
6744,106566,77
19976,107120,15
47004,107120,225
213188,107124,6
219010,107227,8
14429,108579,7
158238,108579,7
167254,108927,9
73338,109261,8
111224,109261,15
8653,109339,377
240796,109339,133
3771,109414,9
45304,109545,26
149149,109576,9
1193,109836,42
63345,110252,17
6941,110341,15
9058,110341,9
24424,110341,45
209432,110434,8
15503,110815,131
52857,110838,18
74456,111002,904
4935,111245,17
152209,86716,6
1442,86872,331
62184,87068,5
85678,87087,17
71585,87286,7
16462,87317,16
18216,87317,17
20507,87317,106
97846,87317,828
707,87655,12
49322,87769,10
40602,87801,90
2070,87935,36
148354,88013,7
37989,88020,10
183831,88058,9
52856,88224,68
135664,88554,12
52725,88652,19
207818,88654,78
90391,88880,78
102947,88880,501
110790,88880,39
209020,88954,5
61209,89250,5
26148,89281,190
22214,89470,6
122518,89501,14
43798,89561,6
43462,89618,13
85293,89675,46
208727,89675,26
210841,89675,10
16429,89794,9
52578,89804,9
122607,89804,236
31713,89952,476
88954,89952,10
72196,89976,5
14136,90391,129
98653,90422,235
123848,90422,34
6941,90461,48
18216,90461,336
49189,90768,94
90461,90803,35
203995,90906,5
45657,91037,26
122518,91037,11
45322,91093,6
127578,91108,11
150163,91108,20
707,91280,91
45115,91334,7
184954,91375,52
147893,91414,5
707,91463,8
133462,91584,22
194960,91689,12
20718,91702,107
125762,91832,8
13482,91887,5
175415,91973,10
253720,92047,41
84331,92705,49
11049,93142,5
16957,93166,14
35477,93166,17
25674,93336,5
49240,93492,196
66035,93675,13
74456,93864,14
51110,93962,101
133749,94169,7
139443,94301,6
24369,94739,18
80197,95002,17
81634,95002,54
29144,95040,7
8441,95344,5
19240,95344,46
125732,95598,6
143297,95598,7
45852,95989,8
1442,96032,63
7199,96152,159
2415,96317,1264
83103,96317,50
90461,96317,453
242192,96340,83
151267,96396,9
105971,96616,10
114914,96678,14
70478,96923,24
120508,96928,7
112086,96929,7
179300,97134,22
187208,97420,174
23593,97422,6
9403,97492,169
61616,97595,8
138701,97659,39
148354,97809,7
6941,97862,334
18216,97862,125
95077,97862,24
111245,97862,42
11382,98129,10
35086,98256,9
109416,98653,21
123284,98653,19
195217,98725,9
197000,99079,71
87359,99132,36
100937,99132,19
11957,99182,10
33068,99258,34
123894,99374,223
130937,99521,5
600,99559,12
27160,99627,5
74720,99627,20
206714,99627,21
12640,99926,15
4942,100407,23
209845,100439,25
229648,100484,6
3442,100572,21
90037,100912,9
180755,100967,7
37989,100973,8
45649,100973,34
41508,101169,9
151673,101187,17
236090,101187,517
62176,101418,5
11382,101737,18
81634,101737,10
107120,101737,71
83711,101862,8
236278,101898,8
2134,102041,75
52725,102041,13
6941,102042,63
35133,102355,116
20311,117484,211
40730,117484,81
52725,117484,32
97862,117584,211
17476,117606,16
120578,117640,27
242325,117808,38
72196,118183,51
208430,118193,5
98875,118213,16
157158,118213,5
66381,118314,224
15503,118726,28
104103,118816,16
135664,119205,6
133268,119382,6
170476,119669,35
83103,120065,33
66035,120312,12
135965,120463,7
227859,120702,5
128428,120883,13
198437,121249,5
116993,121260,9
145145,121319,10
52856,121347,19
170709,121347,14
20378,121832,17
52454,122084,7
26444,122302,315
194922,122504,6
220066,122534,15
145710,122622,368
83103,122656,71
45649,123051,22
4935,123120,23
6941,123284,12
158238,123344,25
253720,123383,15
257185,123395,9
184693,123453,25
88954,123894,8
49322,123902,12
180755,124045,5
164472,124187,5
125762,124253,8
67101,124394,10
20507,124403,5
157621,124547,30
92822,124817,29
15503,124929,13
88115,125068,9
60515,125247,27
4678,125412,8
6941,125441,24
157195,125727,21
46107,125783,13
131834,125840,6
43675,126050,16
3442,126105,10
99559,126106,5
140021,126141,23
57413,126443,81
72196,126539,8
75913,126630,6
135232,126635,9
83103,126885,32
161419,127048,7
238715,127060,7
2132,127273,9
14136,127273,44
14429,127273,1024
707,127630,19
134648,127748,6
86872,128087,6
89642,128087,5
46107,128089,8
95220,128089,24
51765,128092,19
6729,128332,20
20718,128722,264
91702,128722,12
66381,129746,10
